Timestamp,Value
639,10.661
640,11.655
641,12.648
642,13.639
643,14.629
644,15.617
645,16.604
646,17.589
647,18.573
648,19.555
649,20.534
650,21.512
651,22.487
652,23.461
653,24.432
654,25.4
655,26.366
656,27.329
657,28.29
658,29.248
659,30.202
660,31.154
661,32.103
662,33.048
663,33.99
664,34.929
665,35.864
666,36.796
667,37.724
668,38.648
669,39.569
670,40.485
671,41.397
672,42.306
673,43.21
674,44.109
675,45.004
676,45.895
677,46.781
678,47.663
679,48.539
680,49.411
681,50.278
682,51.14
683,51.997
684,52.848
685,53.695
686,54.536
687,55.371
688,56.201
689,57.025
690,57.844
691,58.657
692,59.464
693,60.265
694,61.06
695,61.849
696,62.631
697,63.408
698,64.178
699,64.941
700,65.699
701,66.449
702,67.193
703,67.93
704,68.661
705,69.384
706,70.101
707,70.811
708,71.513
709,72.209
710,72.897
711,73.578
712,74.251
713,74.917
714,75.576
715,76.227
716,76.871
717,77.506
718,78.134
719,78.754
720,79.367
721,79.971
722,80.568
723,81.156
724,81.736
725,82.308
726,82.872
727,83.427
728,83.975
729,84.513
730,85.044
731,85.565
732,86.079
733,86.583
734,87.079
735,87.567
736,88.045
737,88.515
738,88.976
739,89.428
740,89.871
741,90.305
742,90.73
743,91.146
744,91.553
745,91.95
746,92.339
747,92.718
748,93.088
749,93.449
750,93.8
751,94.142
752,94.474
753,94.798
754,95.111
755,95.415
756,95.71
757,95.995
758,96.27
759,96.536
760,96.792
761,97.038
762,97.275
763,97.502
764,97.719
765,97.927
766,98.124
767,98.312
768,98.49
769,98.659
770,98.817
771,98.965
772,99.104
773,99.232
774,99.351
775,99.46
776,99.559
777,99.648
778,99.726
779,99.795
780,99.854
781,99.903
782,99.942
783,99.971
784,99.99
785,99.999
786,99.998
787,99.987
788,99.966
789,99.935
790,99.894
791,99.843
792,99.782
793,99.711
794,99.63
795,99.539
796,99.439
797,99.328
798,99.207
799,99.076
800,98.936
801,98.785
802,98.625
803,98.455
804,98.275
805,98.085
806,97.885
807,97.676
808,97.457
809,97.228
810,96.989
811,96.741
812,96.483
813,96.215
814,95.937
815,95.651
816,95.354
817,95.048
818,94.733
819,94.408
820,94.073
821,93.729
822,93.376
823,93.013
824,92.642
825,92.26
826,91.87
827,91.471
828,91.062
829,90.644
830,90.217
831,89.781
832,89.336
833,88.883
834,88.42
835,87.948
836,87.468
837,86.979
838,86.481
839,85.975
840,85.46
841,84.936
842,84.404
843,83.864
844,83.315
845,82.758
846,82.192
847,81.619
848,81.037
849,80.447
850,79.849
851,79.243
852,78.629
853,78.007
854,77.377
855,76.74
856,76.095
857,75.443
858,74.782
859,74.115
860,73.44
861,72.757
862,72.068
863,71.371
864,70.667
865,69.956
866,69.238
867,68.513
868,67.781
869,67.042
870,66.297
871,65.545
872,64.786
873,64.021
874,63.25
875,62.472
876,61.688
877,60.898
878,60.102
879,59.3
880,58.492
881,57.678
882,56.858
883,56.032
884,55.201
885,54.365
886,53.523
887,52.675
888,51.823
889,50.965
890,50.102
891,49.234
892,48.361
893,47.484
894,46.601
895,45.714
896,44.822
897,43.926
898,43.026
899,42.121
900,41.212
901,40.299
902,39.381
903,38.46
904,37.535
905,36.607
906,35.674
907,34.738
908,33.799
909,32.856
910,31.91
911,30.961
912,30.008
913,29.053
914,28.094
915,27.133
916,26.169
917,25.203
918,24.234
919,23.263
920,22.289
921,21.313
922,20.335
923,19.355
924,18.373
925,17.389
926,16.403
927,15.416
928,14.427
929,13.437
930,12.445
931,11.453
932,10.459
933,9.464
934,8.468
935,7.471
936,6.473
937,5.475
938,4.476
939,3.477
940,2.478
941,1.478
942,0.478
943,0.522
944,1.522
945,2.522
946,3.521
947,4.521
948,5.519
949,6.518
950,7.515
951,8.512
952,9.508
953,10.503
954,11.497
955,12.49
956,13.481
957,14.471
958,15.46
959,16.447
960,17.433
961,18.416
962,19.398
963,20.378
964,21.356
965,22.332
966,23.306
967,24.277
968,25.246
969,26.212
970,27.176
971,28.137
972,29.095
973,30.05
974,31.003
975,31.952
976,32.898
977,33.841
978,34.78
979,35.716
980,36.648
981,37.576
982,38.501
983,39.422
984,40.339
985,41.252
986,42.161
987,43.066
988,43.966
989,44.862
990,45.754
991,46.64
992,47.523
993,48.4
994,49.273
995,50.141
996,51.003
997,51.861
998,52.713
999,53.56
1000,54.402
1001,55.238
1002,56.069
1003,56.894
1004,57.714
1005,58.528
1006,59.336
1007,60.138
1008,60.934
1009,61.723
1010,62.507
1011,63.284
1012,64.056
1013,64.82
1014,65.579
1015,66.33
1016,67.075
1017,67.814
1018,68.545
1019,69.27
1020,69.987
1021,70.698
1022,71.402
1023,72.098
1024,72.788
1025,73.47
1026,74.145
1027,74.812
1028,75.472
1029,76.124
1030,76.769
1031,77.406
1032,78.035
1033,78.656
1034,79.27
1035,79.875
1036,80.473
1037,81.063
1038,81.644
1039,82.218
1040,82.783
1041,83.339
1042,83.888
1043,84.428
1044,84.96
1045,85.483
1046,85.998
1047,86.504
1048,87.001
1049,87.49
1050,87.97
1051,88.441
1052,88.903
1053,89.356
1054,89.801
1055,90.236
1056,90.663
1057,91.08
1058,91.488
1059,91.888
1060,92.278
1061,92.658
1062,93.03
1063,93.392
1064,93.745
1065,94.088
1066,94.422
1067,94.747
1068,95.062
1069,95.367
1070,95.664
1071,95.95
1072,96.227
1073,96.494
1074,96.752
1075,97.0
1076,97.238
1077,97.467
1078,97.685
1079,97.894
1080,98.094
1081,98.283
1082,98.463
1083,98.632
1084,98.792
1085,98.942
1086,99.082
1087,99.213
1088,99.333
1089,99.443
1090,99.544
1091,99.634
1092,99.715
1093,99.785
1094,99.846
1095,99.896
1096,99.937
1097,99.967
1098,99.988
1099,99.998
1100,99.999
1101,99.99
1102,99.97
1103,99.941
1104,99.901
1105,99.852
1106,99.793
1107,99.723
1108,99.644
1109,99.555
1110,99.455
1111,99.346
1112,99.227
1113,99.098
1114,98.959
1115,98.81
1116,98.651
1117,98.483
1118,98.304
1119,98.116
1120,97.918
1121,97.71
1122,97.492
1123,97.265
1124,97.028
1125,96.781
1126,96.524
1127,96.258
1128,95.982
1129,95.697
1130,95.402
1131,95.097
1132,94.783
1133,94.46
1134,94.127
1135,93.785
1136,93.433
1137,93.072
1138,92.701
1139,92.322
1140,91.933
1141,91.535
1142,91.128
1143,90.711
1144,90.286
1145,89.851
1146,89.408
1147,88.956
1148,88.494
1149,88.024
1150,87.545
1151,87.058
1152,86.561
1153,86.056
1154,85.542
1155,85.02
1156,84.49
1157,83.95
1158,83.403
1159,82.847
1160,82.283
1161,81.71
1162,81.13
1163,80.541
1164,79.944
1165,79.34
1166,78.727
1167,78.107
1168,77.478
1169,76.842
1170,76.198
1171,75.547
1172,74.888
1173,74.222
1174,73.548
1175,72.866
1176,72.178
1177,71.482
1178,70.779
1179,70.069
1180,69.353
1181,68.629
1182,67.898
1183,67.16
1184,66.416
1185,65.665
1186,64.908
1187,64.144
1188,63.373
1189,62.597
1190,61.814
1191,61.025
1192,60.229
1193,59.428
1194,58.621
1195,57.808
1196,56.989
1197,56.164
1198,55.334
1199,54.498
1200,53.657
1201,52.811
1202,51.959
1203,51.102
1204,50.24
1205,49.373
1206,48.501
1207,47.624
1208,46.742
1209,45.856
1210,44.965
1211,44.069
1212,43.169
1213,42.265
1214,41.357
1215,40.444
1216,39.528
1217,38.607
1218,37.683
1219,36.755
1220,35.823
1221,34.888
1222,33.949
1223,33.006
1224,32.061
1225,31.112
1226,30.16
1227,29.205
1228,28.247
1229,27.287
1230,26.323
1231,25.357
1232,24.389
1233,23.418
1234,22.444
1235,21.469
1236,20.491
1237,19.511
1238,18.529
1239,17.546
1240,16.56
1241,15.573
1242,14.585
1243,13.595
1244,12.603
1245,11.611
1246,10.617
1247,9.622
1248,8.626
1249,7.63
1250,6.632
1251,5.634
1252,4.635
1253,3.636
1254,2.637
1255,1.637
1256,0.637
1257,0.363
1258,1.363
1259,2.363
1260,3.362
1261,4.362
1262,5.36
1263,6.359
1264,7.356
1265,8.353
1266,9.349
1267,10.344
1268,11.339
1269,12.331
1270,13.323
1271,14.314
1272,15.303
1273,16.29
1274,17.276
1275,18.26
1276,19.242
1277,20.223
1278,21.201
1279,22.177
1280,23.151
1281,24.123
1282,25.092
1283,26.059
1284,27.023
1285,27.984
1286,28.943
1287,29.899
1288,30.851
1289,31.801
1290,32.747
1291,33.691
1292,34.63
1293,35.567
1294,36.5
1295,37.429
1296,38.354
1297,39.276
1298,40.194
1299,41.107
1300,42.017
1301,42.922
1302,43.823
1303,44.72
1304,45.612
1305,46.5
1306,47.383
1307,48.261
1308,49.134
1309,50.003
1310,50.866
1311,51.725
1312,52.578
1313,53.426
1314,54.268
1315,55.106
1316,55.937
1317,56.763
1318,57.584
1319,58.399
1320,59.207
1321,60.01
1322,60.807
1323,61.598
1324,62.383
1325,63.161
1326,63.933
1327,64.699
1328,65.458
1329,66.211
1330,66.957
1331,67.696
1332,68.429
1333,69.155
1334,69.874
1335,70.585
1336,71.29
1337,71.988
1338,72.678
1339,73.362
1340,74.038
1341,74.706
1342,75.367
1343,76.021
1344,76.666
1345,77.305
1346,77.935
1347,78.558
1348,79.173
1349,79.78
1350,80.378
1351,80.969
1352,81.552
1353,82.127
1354,82.693
1355,83.251
1356,83.801
1357,84.343
1358,84.876
1359,85.4
1360,85.916
1361,86.424
1362,86.922
1363,87.412
1364,87.894
1365,88.366
1366,88.83
1367,89.285
1368,89.731
1369,90.168
1370,90.595
1371,91.014
1372,91.424
1373,91.825
1374,92.216
1375,92.598
1376,92.971
1377,93.335
1378,93.689
1379,94.034
1380,94.37
1381,94.696
1382,95.012
1383,95.319
1384,95.617
1385,95.905
1386,96.183
1387,96.452
1388,96.711
1389,96.961
1390,97.201
1391,97.431
1392,97.651
1393,97.862
1394,98.063
1395,98.254
1396,98.435
1397,98.606
1398,98.767
1399,98.919
1400,99.061
1401,99.193
1402,99.314
1403,99.426
1404,99.528
1405,99.62
1406,99.702
1407,99.775
1408,99.837
1409,99.889
1410,99.931
1411,99.963
1412,99.985
1413,99.997
1414,100.0
1415,99.992
1416,99.974
1417,99.946
1418,99.908
1419,99.86
1420,99.803
1421,99.735
1422,99.657
1423,99.569
1424,99.472
1425,99.364
1426,99.247
1427,99.119
1428,98.982
1429,98.834
1430,98.677
1431,98.51
1432,98.333
1433,98.147
1434,97.95
1435,97.744
1436,97.528
1437,97.302
1438,97.066
1439,96.821
1440,96.566
1441,96.301
1442,96.027
1443,95.743
1444,95.45
1445,95.147
1446,94.834
1447,94.512
1448,94.181
1449,93.84
1450,93.49
1451,93.13
1452,92.761
1453,92.383
1454,91.995
1455,91.599
1456,91.193
1457,90.778
1458,90.354
1459,89.921
1460,89.479
1461,89.028
1462,88.568
1463,88.1
1464,87.622
1465,87.136
1466,86.641
1467,86.137
1468,85.625
1469,85.104
1470,84.575
1471,84.037
1472,83.491
1473,82.936
1474,82.373
1475,81.802
1476,81.223
1477,80.636
1478,80.04
1479,79.437
1480,78.825
1481,78.206
1482,77.579
1483,76.944
1484,76.301
1485,75.651
1486,74.993
1487,74.328
1488,73.656
1489,72.975
1490,72.288
1491,71.594
1492,70.892
1493,70.183
1494,69.467
1495,68.744
1496,68.015
1497,67.278
1498,66.535
1499,65.785
1500,65.029
1501,64.266
1502,63.497
1503,62.721
1504,61.939
1505,61.151
1506,60.356
1507,59.556
1508,58.75
1509,57.938
1510,57.12
1511,56.296
1512,55.467
1513,54.632
1514,53.792
1515,52.946
1516,52.095
1517,51.239
1518,50.377
1519,49.511
1520,48.64
1521,47.764
1522,46.883
1523,45.997
1524,45.107
1525,44.212
1526,43.313
1527,42.41
1528,41.502
1529,40.59
1530,39.674
1531,38.754
1532,37.83
1533,36.903
1534,35.972
1535,35.037
1536,34.098
1537,33.157
1538,32.212
1539,31.263
1540,30.312
1541,29.357
1542,28.4
1543,27.44
1544,26.477
1545,25.511
1546,24.543
1547,23.572
1548,22.599
1549,21.624
1550,20.647
1551,19.667
1552,18.686
1553,17.703
1554,16.717
1555,15.731
1556,14.742
1557,13.753
1558,12.761
1559,11.769
1560,10.775
1561,9.781
1562,8.785
1563,7.788
1564,6.791
1565,5.793
1566,4.794
1567,3.795
1568,2.796
1569,1.796
1570,0.796
1571,0.204
1572,1.204
1573,2.203
1574,3.203
1575,4.202
1576,5.201
1577,6.2
1578,7.197
1579,8.194
1580,9.191
1581,10.186
1582,11.18
1583,12.173
1584,13.165
1585,14.156
1586,15.145
1587,16.133
1588,17.119
1589,18.103
1590,19.086
1591,20.067
1592,21.045
1593,22.022
1594,22.996
1595,23.968
1596,24.938
1597,25.905
1598,26.869
1599,27.831
1600,28.79
1601,29.747
1602,30.7
1603,31.65
1604,32.597
1605,33.541
1606,34.481
1607,35.418
1608,36.351
1609,37.281
1610,38.207
1611,39.129
1612,40.048
1613,40.962
1614,41.872
1615,42.778
1616,43.68
1617,44.577
1618,45.47
1619,46.358
1620,47.242
1621,48.121
1622,48.995
1623,49.865
1624,50.729
1625,51.588
1626,52.442
1627,53.291
1628,54.135
1629,54.973
1630,55.805
1631,56.632
1632,57.454
1633,58.269
1634,59.079
1635,59.883
1636,60.681
1637,61.472
1638,62.258
1639,63.038
1640,63.811
1641,64.577
1642,65.338
1643,66.091
1644,66.839
1645,67.579
1646,68.313
1647,69.04
1648,69.76
1649,70.473
1650,71.179
1651,71.877
1652,72.569
1653,73.253
1654,73.93
1655,74.6
1656,75.262
1657,75.917
1658,76.564
1659,77.203
1660,77.835
1661,78.459
1662,79.075
1663,79.683
1664,80.284
1665,80.876
1666,81.46
1667,82.036
1668,82.604
1669,83.163
1670,83.714
1671,84.257
1672,84.791
1673,85.317
1674,85.835
1675,86.343
1676,86.843
1677,87.335
1678,87.818
1679,88.292
1680,88.757
1681,89.213
1682,89.66
1683,90.099
1684,90.528
1685,90.948
1686,91.359
1687,91.761
1688,92.154
1689,92.538
1690,92.912
1691,93.278
1692,93.633
1693,93.98
1694,94.317
1695,94.644
1696,94.962
1697,95.271
1698,95.57
1699,95.86
1700,96.14
1701,96.41
1702,96.671
1703,96.922
1704,97.163
1705,97.395
1706,97.617
1707,97.829
1708,98.031
1709,98.224
1710,98.407
1711,98.579
1712,98.742
1713,98.896
1714,99.039
1715,99.172
1716,99.296
1717,99.409
1718,99.513
1719,99.606
1720,99.69
1721,99.764
1722,99.827
1723,99.881
1724,99.925
1725,99.959
1726,99.982
1727,99.996
1728,100.0
1729,99.994
1730,99.977
1731,99.951
1732,99.915
1733,99.869
1734,99.813
1735,99.746
1736,99.67
1737,99.584
1738,99.488
1739,99.382
1740,99.266
1741,99.14
1742,99.004
1743,98.858
1744,98.703
1745,98.537
1746,98.362
1747,98.177
1748,97.982
1749,97.777
1750,97.563
1751,97.338
1752,97.104
1753,96.86
1754,96.607
1755,96.344
1756,96.071
1757,95.789
1758,95.497
1759,95.195
1760,94.884
1761,94.564
1762,94.234
1763,93.895
1764,93.546
1765,93.188
1766,92.82
1767,92.444
1768,92.058
1769,91.663
1770,91.258
1771,90.845
1772,90.422
1773,89.991
1774,89.55
1775,89.101
1776,88.642
1777,88.175
1778,87.699
1779,87.214
1780,86.72
1781,86.218
1782,85.707
1783,85.188
1784,84.66
1785,84.123
1786,83.578
1787,83.025
1788,82.463
1789,81.894
1790,81.316
1791,80.73
1792,80.135
1793,79.533
1794,78.923
1795,78.305
1796,77.679
1797,77.046
1798,76.404
1799,75.755
1800,75.099
1801,74.435
1802,73.763
1803,73.084
1804,72.398
1805,71.705
1806,71.004
1807,70.296
1808,69.582
1809,68.86
1810,68.131
1811,67.396
1812,66.654
1813,65.905
1814,65.15
1815,64.388
1816,63.619
1817,62.845
1818,62.064
1819,61.277
1820,60.483
1821,59.684
1822,58.879
1823,58.067
1824,57.25
1825,56.428
1826,55.599
1827,54.765
1828,53.926
1829,53.081
1830,52.231
1831,51.376
1832,50.515
1833,49.649
1834,48.779
1835,47.904
1836,47.023
1837,46.139
1838,45.249
1839,44.355
1840,43.457
1841,42.554
1842,41.647
1843,40.735
1844,39.82
1845,38.901
1846,37.978
1847,37.051
1848,36.12
1849,35.186
1850,34.248
1851,33.307
1852,32.362
1853,31.414
1854,30.464
1855,29.51
1856,28.553
1857,27.593
1858,26.63
1859,25.665
1860,24.697
1861,23.727
1862,22.755
1863,21.78
1864,20.803
1865,19.823
1866,18.842
1867,17.859
1868,16.874
1869,15.888
1870,14.9
1871,13.91
1872,12.919
1873,11.927
1874,10.934
1875,9.939
1876,8.944
1877,7.947
1878,6.95
1879,5.952
1880,4.954
1881,3.955
1882,2.955
1883,1.955
1884,0.956
1885,0.044
1886,1.044
1887,2.044
1888,3.044
1889,4.043
1890,5.042
1891,6.041
1892,7.039
1893,8.036
1894,9.032
1895,10.028
1896,11.022
1897,12.015
1898,13.007
1899,13.998
1900,14.988
1901,15.976
1902,16.962
1903,17.947
1904,18.929
1905,19.91
1906,20.889
1907,21.866
1908,22.841
1909,23.813
1910,24.783
1911,25.751
1912,26.716
1913,27.678
1914,28.638
1915,29.594
1916,30.548
1917,31.499
1918,32.446
1919,33.391
1920,34.331
1921,35.269
1922,36.203
1923,37.133
1924,38.06
1925,38.983
1926,39.902
1927,40.817
1928,41.727
1929,42.634
1930,43.537
1931,44.435
1932,45.328
1933,46.217
1934,47.102
1935,47.982
1936,48.856
1937,49.727
1938,50.592
1939,51.452
1940,52.307
1941,53.156
1942,54.001
1943,54.84
1944,55.673
1945,56.501
1946,57.323
1947,58.14
1948,58.95
1949,59.755
1950,60.554
1951,61.347
1952,62.133
1953,62.914
1954,63.688
1955,64.456
1956,65.217
1957,65.972
1958,66.72
1959,67.462
1960,68.196
1961,68.924
1962,69.645
1963,70.36
1964,71.067
1965,71.767
1966,72.459
1967,73.145
1968,73.823
1969,74.494
1970,75.157
1971,75.813
1972,76.462
1973,77.102
1974,77.735
1975,78.36
1976,78.978
1977,79.587
1978,80.189
1979,80.782
1980,81.367
1981,81.945
1982,82.514
1983,83.074
1984,83.627
1985,84.171
1986,84.707
1987,85.234
1988,85.753
1989,86.263
1990,86.764
1991,87.257
1992,87.741
1993,88.217
1994,88.683
1995,89.141
1996,89.59
1997,90.029
1998,90.46
1999,90.882
2000,91.295
2001,91.698
2002,92.092
2003,92.478
2004,92.853
2005,93.22
2006,93.577
2007,93.925
2008,94.264
2009,94.593
2010,94.912
2011,95.223
2012,95.523
2013,95.814
2014,96.096
2015,96.368
2016,96.63
2017,96.883
2018,97.125
2019,97.359
2020,97.582
2021,97.796
2022,98.0
2023,98.194
2024,98.378
2025,98.553
2026,98.717
2027,98.872
2028,99.017
2029,99.152
2030,99.277
2031,99.392
2032,99.497
2033,99.592
2034,99.677
2035,99.753
2036,99.818
2037,99.873
2038,99.919
2039,99.954
2040,99.979
2041,99.995
2042,100.0
2043,99.995
2044,99.981
2045,99.956
2046,99.921
2047,99.877
2048,99.822
2049,99.758
2050,99.683
2051,99.598
2052,99.504
2053,99.399
2054,99.285
2055,99.161
2056,99.027
2057,98.882
2058,98.728
2059,98.564
2060,98.391
2061,98.207
2062,98.014
2063,97.81
2064,97.597
2065,97.375
2066,97.142
2067,96.9
2068,96.648
2069,96.386
2070,96.115
2071,95.834
2072,95.544
2073,95.244
2074,94.935
2075,94.616
2076,94.287
2077,93.949
2078,93.602
2079,93.245
2080,92.88
2081,92.504
2082,92.12
2083,91.726
2084,91.323
2085,90.911
2086,90.49
2087,90.06
2088,89.621
2089,89.173
2090,88.716
2091,88.25
2092,87.775
2093,87.292
2094,86.799
2095,86.299
2096,85.789
2097,85.271
2098,84.744
2099,84.209
2100,83.666
2101,83.114
2102,82.553
2103,81.985
2104,81.408
2105,80.823
2106,80.231
2107,79.63
2108,79.021
2109,78.404
2110,77.779
2111,77.147
2112,76.507
2113,75.859
2114,75.204
2115,74.541
2116,73.871
2117,73.193
2118,72.508
2119,71.816
2120,71.116
2121,70.41
2122,69.696
2123,68.975
2124,68.248
2125,67.514
2126,66.773
2127,66.025
2128,65.27
2129,64.51
2130,63.742
2131,62.969
2132,62.189
2133,61.402
2134,60.61
2135,59.812
2136,59.007
2137,58.197
2138,57.381
2139,56.559
